frame_id,timestamp_ms,subject_id,exercise_folder,canonical_exercise,movement_group,form_quality,angle_view,avg_visibility,bbox_x1,bbox_y1,bbox_x2,bbox_y2,left_elbow,right_elbow,left_shoulder,right_shoulder,left_knee,right_knee,left_hip,right_hip,kp_nose_x,kp_left_eye_inner_x,kp_left_eye_x,kp_left_eye_outer_x,kp_right_eye_inner_x,kp_right_eye_x,kp_right_eye_outer_x,kp_left_ear_x,kp_right_ear_x,kp_mouth_left_x,kp_mouth_right_x,kp_left_shoulder_x,kp_right_shoulder_x,kp_left_elbow_x,kp_right_elbow_x,kp_left_wrist_x,kp_right_wrist_x,kp_left_pinky_x,kp_right_pinky_x,kp_left_index_x,kp_right_index_x,kp_left_thumb_x,kp_right_thumb_x,kp_left_hip_x,kp_right_hip_x,kp_left_knee_x,kp_right_knee_x,kp_left_ankle_x,kp_right_ankle_x,kp_left_heel_x,kp_right_heel_x,kp_left_foot_index_x,kp_right_foot_index_x,kp_nose_y,kp_left_eye_inner_y,kp_left_eye_y,kp_left_eye_outer_y,kp_right_eye_inner_y,kp_right_eye_y,kp_right_eye_outer_y,kp_left_ear_y,kp_right_ear_y,kp_mouth_left_y,kp_mouth_right_y,kp_left_shoulder_y,kp_right_shoulder_y,kp_left_elbow_y,kp_right_elbow_y,kp_left_wrist_y,kp_right_wrist_y,kp_left_pinky_y,kp_right_pinky_y,kp_left_index_y,kp_right_index_y,kp_left_thumb_y,kp_right_thumb_y,kp_left_hip_y,kp_right_hip_y,kp_left_knee_y,kp_right_knee_y,kp_left_ankle_y,kp_right_ankle_y,kp_left_heel_y,kp_right_heel_y,kp_left_foot_index_y,kp_right_foot_index_y,kp_nose_vis,kp_left_eye_inner_vis,kp_left_eye_vis,kp_left_eye_outer_vis,kp_right_eye_inner_vis,kp_right_eye_vis,kp_right_eye_outer_vis,kp_left_ear_vis,kp_right_ear_vis,kp_mouth_left_vis,kp_mouth_right_vis,kp_left_shoulder_vis,kp_right_shoulder_vis,kp_left_elbow_vis,kp_right_elbow_vis,kp_left_wrist_vis,kp_right_wrist_vis,kp_left_pinky_vis,kp_right_pinky_vis,kp_left_index_vis,kp_right_index_vis,kp_left_thumb_vis,kp_right_thumb_vis,kp_left_hip_vis,kp_right_hip_vis,kp_left_knee_vis,kp_right_knee_vis,kp_left_ankle_vis,kp_right_ankle_vis,kp_left_heel_vis,kp_right_heel_vis,kp_left_foot_index_vis,kp_right_foot_index_vis
232,7733,subject_001,squat,bodyweight_squat,legs,good,front,0.9779,0,176,1919,911,179.34,167.07,16.83,21.7,171.3,174.9,166.86,166.59,280.73,238.69,241.25,243.16,229.9,225.76,222.9,260.73,232.18,330.36,322.42,509.92,457.94,787.84,725.47,1034.6,979.97,1107.72,1055.36,1106.99,1047.69,1084.01,1024.23,1017.65,1005.43,1355.08,1330.82,1593.19,1584.35,1617.8,1604.7,1762.25,1745.33,427.95,399.31,385.43,372.28,448.84,470.38,489.01,363.32,525.57,416.12,473.28,314.62,695.8,299.48,774.6,288.88,790.09,281.64,806.57,303.12,781.46,315.82,768.21,438.51,645.09,441.89,691.51,407.91,704.86,438.57,684.33,343.92,758.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9476,0.9938,0.9547,0.9806,0.9301,0.9663,0.935,0.9683,0.9369,0.9703,0.9998,0.9999,0.991,0.9909,0.9855,0.9843,0.9094,0.8711,0.9794,0.9755
233,7766,subject_001,squat,bodyweight_squat,legs,good,front,0.9788,0,179,1919,903,178.91,166.26,16.97,21.58,173.53,176.11,165.95,166.5,270.06,224.64,226.0,227.7,220.02,218.42,217.52,245.02,230.82,317.96,315.85,500.92,465.62,779.62,734.76,1030.82,994.21,1106.65,1073.97,1104.57,1065.49,1079.39,1038.43,1014.09,1006.11,1351.35,1331.52,1590.35,1583.5,1615.36,1604.85,1759.7,1749.63,452.23,425.82,411.83,399.02,478.25,497.62,515.5,387.62,545.58,434.0,493.07,316.39,703.94,299.66,778.09,289.36,785.61,283.16,800.2,304.11,773.99,316.6,761.85,439.95,645.43,436.92,687.22,407.62,702.31,438.21,680.86,343.93,759.55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9517,0.9938,0.9579,0.9794,0.9348,0.9646,0.9392,0.9665,0.9408,0.9688,0.9998,0.9999,0.9915,0.9915,0.9865,0.9854,0.9152,0.8769,0.9805,0.9767
234,7799,subject_001,squat,bodyweight_squat,legs,good,front,0.9797,0,177,1919,900,177.38,167.14,17.88,20.93,174.17,175.72,166.15,165.9,262.88,217.63,218.21,219.73,215.46,215.17,214.95,238.11,230.18,312.54,312.33,497.05,471.22,770.8,735.77,1019.27,986.57,1092.22,1061.45,1089.03,1053.98,1064.34,1029.18,1013.58,1006.14,1351.53,1327.91,1590.64,1582.94,1614.95,1604.94,1760.62,1749.04,476.36,451.44,438.0,424.87,502.22,520.62,538.04,410.94,562.86,453.54,512.76,324.35,708.69,300.0,775.99,289.29,782.15,281.41,797.25,303.61,772.73,316.76,760.64,441.68,646.3,435.47,688.38,406.61,702.5,436.82,681.72,344.53,759.79,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9557,0.9936,0.961,0.9781,0.9394,0.9629,0.9435,0.9648,0.9447,0.9673,0.9998,0.9999,0.992,0.9921,0.9875,0.9864,0.9202,0.8821,0.9814,0.9778
235,7833,subject_001,squat,bodyweight_squat,legs,good,front,0.9806,0,169,1919,902,176.66,167.93,18.29,20.58,173.79,176.19,166.89,165.52,256.9,212.62,212.76,213.85,212.38,213.08,213.69,232.25,230.14,306.01,308.36,493.26,477.53,769.09,743.66,1023.83,997.32,1099.97,1076.32,1098.95,1069.31,1073.5,1043.58,1012.47,1006.79,1348.99,1327.44,1590.83,1582.25,1613.87,1604.88,1760.76,1748.53,494.45,470.1,456.1,444.77,518.77,536.36,552.65,427.64,573.47,467.98,527.11,331.15,711.48,301.17,775.15,288.45,781.27,274.94,798.15,299.93,772.6,315.63,759.74,442.34,645.36,436.33,686.77,405.65,702.56,434.18,681.54,348.22,758.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9593,0.9935,0.964,0.9777,0.9438,0.9624,0.9475,0.9643,0.9486,0.9669,0.9998,0.9999,0.9924,0.9927,0.9883,0.9872,0.9242,0.8862,0.9822,0.9787
236,7866,subject_001,squat,bodyweight_squat,legs,good,front,0.9812,0,168,1919,901,177.59,168.1,18.0,20.45,173.63,176.36,167.0,165.39,256.33,210.04,210.21,211.33,210.97,212.31,213.85,229.18,231.13,304.81,309.1,490.71,481.15,770.92,745.61,1027.14,1001.74,1103.39,1079.92,1102.41,1074.14,1077.97,1049.06,1012.31,1007.58,1348.32,1327.37,1591.46,1584.27,1615.13,1607.46,1760.83,1748.8,508.22,482.3,467.38,456.01,534.53,552.49,567.99,437.06,586.55,478.49,540.45,333.53,713.13,303.35,774.8,286.6,780.3,273.04,797.03,298.46,771.79,314.25,759.07,443.02,645.48,436.28,686.37,404.18,702.72,432.7,680.62,348.22,759.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9624,0.993,0.9665,0.976,0.9476,0.9598,0.951,0.9619,0.9518,0.9649,0.9998,0.9999,0.9928,0.9932,0.9891,0.988,0.9285,0.8912,0.9831,0.9796
237,7899,subject_001,squat,bodyweight_squat,legs,good,front,0.9815,0,169,1919,901,176.84,168.7,17.99,20.54,175.08,175.63,167.27,164.18,258.18,211.2,211.3,211.86,212.93,213.71,215.08,228.54,231.93,306.03,310.67,486.71,483.57,766.08,741.51,1026.55,993.09,1103.31,1070.81,1101.81,1068.03,1075.76,1044.6,1011.6,1007.77,1348.53,1329.09,1594.13,1584.95,1618.89,1607.7,1761.76,1749.2,519.5,493.3,477.54,466.42,546.91,564.61,578.59,446.04,596.47,487.71,550.56,337.92,718.63,304.21,775.3,287.24,780.11,274.71,797.06,298.94,772.19,314.51,759.64,441.01,643.61,431.51,686.92,403.37,701.7,430.08,677.69,348.53,756.81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9649,0.9925,0.9682,0.974,0.95,0.9571,0.9531,0.9591,0.9538,0.9626,0.9999,0.9999,0.9932,0.9936,0.9898,0.9887,0.9312,0.8943,0.9835,0.9801
238,7933,subject_001,squat,bodyweight_squat,legs,good,front,0.982,0,168,1919,898,176.2,168.8,18.32,20.51,175.16,175.73,167.74,163.7,260.02,212.76,212.28,212.23,215.86,216.59,218.03,228.47,234.35,306.52,312.72,481.33,483.06,760.54,740.99,1028.23,979.43,1105.75,1051.9,1104.98,1045.48,1079.33,1024.16,1008.99,1005.26,1345.74,1329.08,1594.16,1585.99,1618.97,1609.78,1760.56,1750.67,529.08,501.93,485.99,474.71,556.38,573.69,587.39,452.74,604.11,495.55,558.39,342.76,719.33,304.94,774.75,286.66,778.61,273.93,794.0,299.11,770.58,314.72,758.0,441.53,642.38,431.78,687.39,403.47,703.74,429.04,678.1,348.61,757.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9678,0.9919,0.9707,0.9722,0.9537,0.9548,0.9565,0.9569,0.9571,0.9606,0.9999,0.9999,0.9935,0.994,0.9904,0.9893,0.9341,0.8978,0.9841,0.9808
239,7966,subject_001,squat,bodyweight_squat,legs,good,front,0.9824,0,170,1919,893,176.79,169.03,18.31,20.32,175.54,175.93,167.97,163.22,264.53,217.32,216.48,216.39,219.81,220.48,221.58,230.99,236.95,309.86,315.43,481.7,484.23,755.27,737.84,1012.0,977.86,1088.73,1051.11,1089.38,1044.86,1064.88,1023.11,1006.79,1004.73,1337.67,1327.45,1594.4,1586.88,1619.51,1611.87,1759.56,1750.75,539.57,515.67,498.23,485.92,568.06,585.15,596.98,464.89,612.71,504.8,567.92,348.05,722.45,309.06,774.31,287.03,776.78,274.74,790.48,299.18,769.13,314.84,756.97,442.5,642.21,431.89,687.64,403.57,705.51,428.31,678.21,349.23,758.66,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9701,0.9914,0.9725,0.9708,0.9564,0.9527,0.9591,0.9548,0.9595,0.9589,0.9999,0.9999,0.9938,0.9944,0.991,0.99,0.937,0.9022,0.9847,0.9816
240,7999,subject_001,squat,bodyweight_squat,legs,good,front,0.9827,0,171,1919,889,177.32,169.17,18.03,20.15,175.52,176.0,168.23,162.5,265.92,218.08,216.41,215.72,221.61,222.59,223.72,229.53,238.62,309.51,316.61,474.79,486.97,747.33,745.9,992.43,981.22,1071.35,1056.0,1070.27,1048.27,1045.63,1025.52,1003.45,1004.68,1332.05,1326.5,1594.93,1589.92,1620.15,1615.23,1759.48,1750.49,546.52,524.0,506.44,493.39,578.03,594.46,606.13,473.08,621.99,510.09,574.03,347.91,724.23,309.82,773.93,287.17,774.07,274.99,787.97,299.89,766.27,315.6,754.17,441.81,639.62,432.09,686.13,403.62,705.59,426.28,678.4,349.34,758.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9721,0.9911,0.9737,0.9693,0.9582,0.9506,0.9606,0.9527,0.961,0.9572,0.9999,0.9999,0.9941,0.9947,0.9916,0.9905,0.9397,0.9059,0.9853,0.9823
241,8033,subject_001,squat,bodyweight_squat,legs,good,front,0.9828,0,173,1919,885,176.76,169.21,18.13,19.69,176.63,175.89,168.01,162.26,268.27,220.39,218.33,217.05,224.23,224.94,225.37,230.48,239.85,311.24,318.53,476.22,489.42,750.87,750.72,1001.81,994.51,1079.7,1072.19,1078.71,1066.01,1053.93,1041.92,1007.9,1010.99,1333.29,1327.91,1593.82,1589.89,1619.14,1614.46,1758.79,1750.17,561.07,538.32,520.09,504.61,593.29,608.19,622.07,484.34,633.53,521.44,589.21,350.16,726.32,309.84,773.7,287.4,771.52,275.4,784.52,301.89,761.15,317.09,748.91,441.78,639.85,429.22,686.21,403.77,705.5,424.56,678.17,349.5,759.54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.974,0.9906,0.9746,0.9669,0.9594,0.9476,0.9616,0.9497,0.9619,0.9545,0.9999,0.9999,0.9942,0.995,0.992,0.991,0.9421,0.9091,0.9857,0.9828
242,8066,subject_001,squat,bodyweight_squat,legs,good,front,0.9832,0,175,1919,878,175.91,170.19,18.33,18.69,176.85,175.64,168.43,161.46,270.16,223.05,221.29,220.13,224.45,227.09,229.38,233.6,245.38,313.57,318.83,474.33,494.42,753.21,761.56,1006.92,1011.65,1084.33,1086.02,1082.9,1083.1,1058.41,1058.55,1009.54,1013.29,1333.65,1331.65,1593.82,1590.72,1619.03,1614.51,1759.06,1750.48,574.5,551.32,533.07,516.56,605.85,620.66,635.02,494.01,644.38,532.68,601.44,354.6,732.53,309.89,772.79,287.6,767.37,276.68,778.72,304.68,755.62,319.15,743.91,441.53,639.96,428.28,687.1,403.28,705.5,421.56,678.24,349.34,759.74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9761,0.9905,0.9763,0.9658,0.9619,0.946,0.9639,0.948,0.964,0.9529,0.9999,0.9999,0.9945,0.9952,0.9924,0.9914,0.9443,0.9117,0.9861,0.9833
243,8099,subject_001,squat,bodyweight_squat,legs,good,front,0.9835,0,172,1919,881,174.56,171.15,19.16,18.46,178.9,176.15,168.13,161.15,272.52,224.53,223.22,222.25,230.06,234.65,238.72,235.18,254.52,314.26,322.99,472.42,500.68,745.7,766.62,1006.6,1010.32,1085.18,1085.52,1084.2,1080.12,1060.26,1055.7,1009.51,1013.25,1334.29,1333.61,1594.6,1598.62,1619.01,1620.82,1759.18,1754.36,588.09,564.3,546.11,530.27,619.17,634.77,649.01,505.87,658.74,544.53,612.33,361.03,736.52,309.89,772.58,286.36,767.79,274.98,780.04,304.75,756.75,319.19,744.87,441.93,639.36,423.19,685.05,403.14,704.82,421.61,678.19,346.58,758.87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.978,0.9904,0.978,0.9655,0.9644,0.9457,0.9663,0.9477,0.9663,0.9526,0.9999,0.9999,0.9944,0.9954,0.9926,0.9916,0.9457,0.9122,0.986,0.9833
244,8133,subject_001,squat,bodyweight_squat,legs,good,front,0.9836,0,174,1919,881,173.02,172.58,19.81,17.8,178.83,176.39,169.2,160.77,284.2,231.9,227.0,223.77,244.74,250.17,255.05,236.2,268.63,321.62,331.94,467.11,504.17,740.38,774.83,1003.23,1019.2,1079.98,1093.71,1078.53,1088.89,1056.76,1062.72,1010.14,1013.94,1335.03,1333.54,1597.05,1598.5,1620.46,1620.57,1759.2,1754.17,607.86,587.8,567.03,549.88,637.53,653.3,667.29,519.15,673.86,560.56,625.73,370.7,741.99,311.04,772.36,286.51,768.04,275.35,780.92,304.78,757.56,319.21,745.47,442.13,639.27,423.36,683.28,402.86,702.89,421.66,674.85,345.0,759.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9795,0.9896,0.9793,0.9638,0.9662,0.9434,0.9679,0.9455,0.9678,0.9505,0.9999,0.9999,0.9943,0.9955,0.9927,0.9918,0.9468,0.9139,0.986,0.9834
245,8166,subject_001,squat,bodyweight_squat,legs,good,front,0.9836,0,165,1919,882,173.39,173.8,19.93,17.09,179.13,176.5,169.31,160.53,294.99,240.47,233.15,227.09,255.83,260.9,265.52,237.18,276.64,326.87,339.22,464.7,506.85,742.34,784.24,1002.17,1026.59,1081.3,1101.49,1080.27,1099.39,1058.16,1072.19,1011.89,1015.22,1337.07,1333.54,1598.28,1594.95,1620.53,1617.75,1759.25,1753.65,624.71,609.87,590.99,572.75,654.89,668.65,684.07,537.05,688.8,578.88,638.56,376.33,746.76,312.91,772.23,284.41,768.19,268.86,780.74,301.17,758.14,317.52,745.85,444.12,640.16,423.53,682.78,403.02,701.66,422.71,673.9,343.91,761.29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.981,0.9883,0.9807,0.9622,0.9682,0.9414,0.9699,0.9436,0.9697,0.9488,0.9999,0.9999,0.9941,0.9955,0.9927,0.9919,0.9472,0.9149,0.9856,0.9833
246,8199,subject_001,squat,bodyweight_squat,legs,good,front,0.9834,0,166,1919,882,171.12,175.5,21.23,16.5,179.94,176.49,170.35,159.28,297.79,243.54,235.0,227.32,261.16,266.76,271.92,237.52,282.24,327.64,341.18,458.42,516.78,729.2,795.95,976.18,1038.01,1055.04,1107.54,1053.31,1105.96,1029.33,1081.67,1011.77,1017.56,1336.8,1333.51,1599.13,1594.87,1620.82,1617.65,1757.99,1752.39,648.25,636.43,619.76,603.6,676.93,692.91,706.44,566.1,708.57,604.41,657.32,388.84,755.21,313.44,772.21,284.53,767.92,269.08,780.03,301.22,757.44,317.15,745.43,443.77,639.43,421.13,682.17,403.15,701.35,422.92,674.06,343.92,761.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.982,0.9873,0.9812,0.9598,0.9687,0.9381,0.9703,0.9404,0.9701,0.946,0.9999,0.9999,0.994,0.9956,0.9928,0.992,0.9484,0.9166,0.9855,0.9834
247,8233,subject_001,squat,bodyweight_squat,legs,good,front,0.9837,0,165,1919,882,169.66,176.64,21.82,16.25,179.63,176.11,170.95,158.18,309.09,254.37,245.6,236.81,275.04,281.83,287.17,241.21,296.64,335.76,352.78,457.28,528.79,728.98,808.21,982.92,1050.18,1061.43,1117.55,1059.91,1117.12,1036.13,1093.9,1012.35,1019.53,1339.98,1334.71,1601.11,1594.79,1622.0,1616.96,1758.0,1752.3,660.39,652.92,638.11,622.71,691.59,706.85,718.79,583.12,719.29,615.99,666.74,394.99,760.81,312.82,772.29,283.94,768.04,268.29,780.27,300.56,757.43,316.81,745.41,443.45,639.39,420.22,683.22,403.4,701.52,424.39,675.19,344.12,761.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9834,0.9871,0.9824,0.9606,0.9703,0.939,0.9718,0.9412,0.9715,0.9466,0.9999,0.9999,0.9939,0.9957,0.9929,0.9921,0.9491,0.9174,0.9853,0.9834
248,8266,subject_001,squat,bodyweight_squat,legs,good,front,0.9838,0,160,1919,883,168.09,177.54,22.31,16.33,179.75,176.27,172.56,157.03,319.53,264.63,255.19,245.59,287.97,294.42,299.48,244.33,310.35,343.05,363.49,451.84,540.06,721.2,821.55,973.29,1065.13,1047.07,1135.12,1046.21,1134.66,1025.54,1108.12,1012.35,1021.3,1337.42,1336.81,1601.14,1591.85,1622.97,1612.54,1757.61,1747.38,681.57,676.93,662.8,648.54,715.86,728.75,741.3,606.89,736.81,637.82,683.82,403.79,765.96,313.34,772.75,283.93,768.15,264.61,780.45,296.06,757.5,314.45,745.77,440.47,637.48,419.49,681.97,403.63,701.14,425.95,675.27,344.54,760.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9844,0.9865,0.9831,0.9599,0.9711,0.938,0.9726,0.9401,0.9722,0.9457,0.9999,0.9999,0.9938,0.9958,0.993,0.9922,0.9504,0.9191,0.9851,0.9834
249,8299,subject_001,squat,bodyweight_squat,legs,good,front,0.9837,0,161,1919,882,166.09,178.79,22.54,16.51,179.57,179.31,175.15,156.8,328.73,271.74,261.91,252.59,297.67,303.64,308.77,248.5,319.9,349.41,373.19,444.72,550.31,713.19,836.33,973.17,1085.86,1048.19,1155.18,1048.31,1157.94,1027.08,1130.16,1011.1,1022.6,1337.94,1339.01,1599.79,1588.74,1621.04,1609.87,1756.69,1745.55,696.52,691.15,677.17,664.24,732.83,746.37,759.37,626.14,755.08,652.06,697.15,413.47,773.42,313.33,772.82,283.49,767.0,264.71,779.53,293.7,757.64,311.66,745.94,434.12,632.33,418.37,668.78,403.79,700.58,425.94,675.35,348.39,760.35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9852,0.9859,0.9833,0.959,0.9711,0.9365,0.9726,0.9387,0.9722,0.9447,0.9999,0.9999,0.9936,0.9957,0.993,0.9922,0.9508,0.9196,0.9848,0.9831
250,8333,subject_001,squat,bodyweight_squat,legs,good,front,0.982,0,159,1919,885,163.88,179.61,23.1,17.22,178.25,177.54,178.87,154.71,335.52,279.96,269.29,259.39,307.9,315.25,322.43,253.87,336.34,355.47,381.67,442.83,564.83,706.96,847.17,965.35,1093.42,1040.57,1158.66,1039.41,1162.05,1018.95,1135.99,1011.11,1026.35,1353.58,1339.43,1600.06,1586.74,1621.01,1609.56,1759.21,1745.86,719.73,717.36,704.32,691.59,757.92,771.35,782.7,658.14,779.79,673.44,717.1,428.76,779.63,314.52,772.79,281.56,765.17,263.41,777.45,291.62,757.58,308.82,746.0,425.85,624.28,417.36,660.97,403.71,700.8,425.37,675.77,350.55,760.24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9849,0.9828,0.9815,0.9531,0.9671,0.9284,0.9689,0.9308,0.9687,0.9378,0.9999,0.9999,0.9929,0.9955,0.9924,0.9917,0.9487,0.9172,0.9834,0.9821
251,8366,subject_001,squat,bodyweight_squat,legs,good,front,0.9804,0,153,1919,911,162.45,178.41,23.35,17.15,179.8,175.5,179.71,152.93,350.48,296.27,285.23,274.6,326.75,336.04,343.8,267.17,354.48,367.19,398.71,443.93,581.78,705.16,862.54,962.73,1113.0,1036.71,1183.31,1037.53,1187.6,1017.13,1158.89,1020.01,1039.18,1353.41,1346.18,1599.95,1586.77,1620.92,1609.53,1757.89,1745.88,740.21,741.31,728.81,716.82,779.8,792.54,803.06,684.34,798.4,691.54,733.46,439.76,789.68,316.05,773.08,280.8,765.24,262.41,777.61,290.0,758.31,306.81,747.38,419.74,618.36,409.84,653.52,403.4,700.42,425.02,676.03,348.48,754.53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9845,0.9804,0.9797,0.9475,0.9633,0.9211,0.9653,0.9239,0.9653,0.9321,0.9999,0.9999,0.9914,0.9951,0.9913,0.9908,0.9466,0.914,0.9809,0.9799
252,8399,subject_001,squat,bodyweight_squat,legs,good,front,0.9771,0,148,1919,943,160.06,176.3,24.13,16.53,179.69,173.66,176.72,151.54,379.69,327.21,313.96,301.29,358.3,366.79,374.52,287.49,378.96,392.66,431.14,445.29,592.49,699.12,863.45,947.2,1125.99,1019.4,1196.56,1016.65,1200.08,998.46,1170.2,1023.37,1047.12,1353.01,1349.3,1598.33,1583.52,1620.59,1606.27,1757.78,1745.91,769.78,772.46,759.0,747.16,809.6,820.84,830.48,714.73,819.58,718.93,757.04,453.37,799.07,317.05,771.51,280.86,761.83,262.77,772.22,290.2,757.56,306.68,746.9,411.9,612.3,407.17,644.72,402.32,696.49,424.18,674.26,347.56,754.34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9827,0.9745,0.9743,0.9356,0.9533,0.9064,0.956,0.9101,0.9568,0.9204,0.9999,0.9999,0.9901,0.9946,0.9903,0.9896,0.9446,0.9104,0.9782,0.9771
253,8433,subject_001,squat,bodyweight_squat,legs,good,front,0.9735,11,143,1919,969,157.72,174.3,25.04,16.4,178.67,170.33,175.45,150.69,395.49,342.35,328.41,315.5,374.7,383.86,391.97,302.91,396.45,405.74,446.45,445.54,604.75,693.0,868.66,941.25,1129.13,1013.39,1199.69,1014.09,1204.4,995.56,1174.27,1023.3,1049.69,1352.2,1350.4,1598.45,1581.42,1621.53,1601.6,1757.59,1743.83,791.69,796.73,784.63,773.57,832.09,843.01,851.1,747.53,840.78,739.45,776.56,467.47,808.43,318.91,771.46,280.93,761.1,261.82,770.38,288.85,757.63,305.58,746.97,407.33,606.86,399.33,632.85,399.07,693.07,414.47,674.33,346.3,753.19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,1.0,1.0,1.0,1.0,1.0,0.9811,0.9689,0.9685,0.925,0.9423,0.8913,0.9458,0.8958,0.9469,0.907,0.9998,0.9999,0.9882,0.9936,0.989,0.9877,0.9408,0.9032,0.9757,0.9739
254,8466,subject_001,squat,bodyweight_squat,legs,good,front,0.9699,30,125,1919,1000,157.98,173.26,24.89,16.69,178.44,172.72,173.22,146.96,405.95,355.28,341.25,328.69,387.91,396.84,405.33,318.28,410.9,414.92,454.68,445.52,621.47,693.49,883.27,935.71,1134.89,1007.46,1203.83,1009.88,1209.75,990.73,1181.71,1027.06,1057.07,1357.36,1355.18,1599.74,1576.84,1622.16,1590.56,1757.69,1743.14,824.05,829.71,818.09,808.07,861.09,869.2,875.3,776.86,860.7,770.58,805.68,478.44,814.92,320.21,771.24,275.21,759.25,250.65,765.87,274.76,756.72,292.57,746.34,400.35,600.94,395.35,636.91,398.27,692.84,413.9,674.46,344.01,754.57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.9999,1.0,1.0,1.0,1.0,0.9785,0.963,0.96,0.9159,0.929,0.8801,0.9336,0.8857,0.9357,0.8979,0.9998,0.9998,0.9868,0.9928,0.988,0.9854,0.9367,0.895,0.973,0.9695
255,8499,subject_001,squat,bodyweight_squat,legs,good,front,0.9679,48,114,1919,1022,156.04,170.82,26.42,16.49,178.03,173.91,171.68,144.25,421.31,373.15,358.57,344.65,407.61,417.25,425.88,333.23,432.92,427.48,470.82,443.83,636.24,684.32,900.18,930.78,1157.22,1002.79,1233.88,1004.59,1236.48,984.67,1207.92,1028.63,1062.56,1357.0,1367.41,1599.68,1574.47,1620.53,1585.05,1758.33,1742.64,838.1,847.03,835.36,825.23,878.63,886.99,893.48,795.91,880.15,782.49,818.53,496.7,826.39,323.38,772.4,271.82,761.7,244.79,771.16,270.38,761.72,287.95,750.07,400.3,599.27,394.37,640.5,398.32,691.33,414.01,674.52,352.41,754.86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.9999,1.0,1.0,1.0,1.0,0.9773,0.9602,0.9548,0.9134,0.9205,0.8767,0.9259,0.8828,0.9286,0.8956,0.9998,0.9998,0.9861,0.992,0.9875,0.9831,0.9323,0.8875,0.9712,0.9656
256,8533,subject_001,squat,bodyweight_squat,legs,good,front,0.9662,74,109,1919,1050,155.28,169.76,27.22,16.05,173.92,178.26,172.56,140.86,453.18,404.6,389.73,374.62,437.96,446.81,455.21,355.06,455.54,454.46,497.96,443.85,646.42,678.47,908.36,927.07,1161.19,998.49,1240.89,1001.62,1243.45,983.05,1213.97,1029.86,1066.52,1349.93,1369.85,1599.65,1574.8,1620.24,1586.55,1758.44,1744.89,865.43,877.22,865.78,854.25,904.03,910.43,916.04,819.62,897.52,808.19,839.45,511.09,833.77,329.45,772.72,271.93,759.98,244.71,769.07,271.59,760.22,289.05,748.53,402.21,599.22,384.93,652.5,397.98,694.96,414.4,677.78,351.15,767.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.9999,1.0,1.0,1.0,1.0,0.9771,0.9549,0.951,0.9099,0.9137,0.8721,0.9197,0.8787,0.9225,0.8916,0.9997,0.9997,0.9856,0.9915,0.987,0.982,0.9296,0.8849,0.9698,0.9637
