frame_id,timestamp_ms,subject_id,exercise_folder,canonical_exercise,movement_group,form_quality,angle_view,avg_visibility,bbox_x1,bbox_y1,bbox_x2,bbox_y2,left_elbow,right_elbow,left_shoulder,right_shoulder,left_knee,right_knee,left_hip,right_hip,kp_nose_x,kp_left_eye_inner_x,kp_left_eye_x,kp_left_eye_outer_x,kp_right_eye_inner_x,kp_right_eye_x,kp_right_eye_outer_x,kp_left_ear_x,kp_right_ear_x,kp_mouth_left_x,kp_mouth_right_x,kp_left_shoulder_x,kp_right_shoulder_x,kp_left_elbow_x,kp_right_elbow_x,kp_left_wrist_x,kp_right_wrist_x,kp_left_pinky_x,kp_right_pinky_x,kp_left_index_x,kp_right_index_x,kp_left_thumb_x,kp_right_thumb_x,kp_left_hip_x,kp_right_hip_x,kp_left_knee_x,kp_right_knee_x,kp_left_ankle_x,kp_right_ankle_x,kp_left_heel_x,kp_right_heel_x,kp_left_foot_index_x,kp_right_foot_index_x,kp_nose_y,kp_left_eye_inner_y,kp_left_eye_y,kp_left_eye_outer_y,kp_right_eye_inner_y,kp_right_eye_y,kp_right_eye_outer_y,kp_left_ear_y,kp_right_ear_y,kp_mouth_left_y,kp_mouth_right_y,kp_left_shoulder_y,kp_right_shoulder_y,kp_left_elbow_y,kp_right_elbow_y,kp_left_wrist_y,kp_right_wrist_y,kp_left_pinky_y,kp_right_pinky_y,kp_left_index_y,kp_right_index_y,kp_left_thumb_y,kp_right_thumb_y,kp_left_hip_y,kp_right_hip_y,kp_left_knee_y,kp_right_knee_y,kp_left_ankle_y,kp_right_ankle_y,kp_left_heel_y,kp_right_heel_y,kp_left_foot_index_y,kp_right_foot_index_y,kp_nose_vis,kp_left_eye_inner_vis,kp_left_eye_vis,kp_left_eye_outer_vis,kp_right_eye_inner_vis,kp_right_eye_vis,kp_right_eye_outer_vis,kp_left_ear_vis,kp_right_ear_vis,kp_mouth_left_vis,kp_mouth_right_vis,kp_left_shoulder_vis,kp_right_shoulder_vis,kp_left_elbow_vis,kp_right_elbow_vis,kp_left_wrist_vis,kp_right_wrist_vis,kp_left_pinky_vis,kp_right_pinky_vis,kp_left_index_vis,kp_right_index_vis,kp_left_thumb_vis,kp_right_thumb_vis,kp_left_hip_vis,kp_right_hip_vis,kp_left_knee_vis,kp_right_knee_vis,kp_left_ankle_vis,kp_right_ankle_vis,kp_left_heel_vis,kp_right_heel_vis,kp_left_foot_index_vis,kp_right_foot_index_vis
225,7499,subject_001,squat,bodyweight_squat,legs,good,front,0.9946,700,97,1919,951,45.36,44.73,40.12,42.71,108.11,92.79,123.59,109.42,935.74,889.59,885.75,882.79,895.62,894.57,892.8,879.12,892.28,963.7,974.71,1033.25,1037.18,1293.8,1293.99,1230.06,1228.7,1214.01,1204.76,1167.99,1170.69,1170.98,1172.52,1328.22,1321.61,1488.36,1459.52,1623.28,1618.22,1635.86,1636.48,1770.59,1748.97,524.81,502.62,488.85,477.22,553.43,568.88,581.44,457.83,599.93,494.1,550.29,338.73,698.21,219.97,829.65,393.79,630.71,445.95,580.96,449.29,578.66,438.9,588.3,421.18,618.76,282.98,815.53,364.34,715.44,387.66,681.45,318.72,786.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993,0.9985,0.9981,0.9955,0.9945,0.9886,0.9934,0.987,0.9888,0.9836,1.0,1.0,0.9987,0.9991,0.9944,0.9965,0.9586,0.9656,0.9885,0.9925
226,7533,subject_001,squat,bodyweight_squat,legs,good,front,0.9945,723,98,1919,950,45.26,45.67,40.21,41.8,103.1,86.68,119.51,104.96,959.41,911.06,907.17,904.33,916.77,915.39,913.1,898.68,910.88,986.98,997.38,1049.8,1047.11,1310.77,1308.81,1243.24,1244.69,1222.82,1218.14,1176.71,1182.76,1179.28,1185.54,1346.51,1339.13,1491.67,1456.22,1623.41,1615.25,1635.9,1633.67,1770.68,1748.97,524.82,501.94,488.15,476.55,553.44,568.88,581.43,457.18,599.92,494.41,550.38,338.25,697.8,220.91,829.11,401.27,627.97,453.63,577.3,456.55,575.26,446.92,585.06,423.33,618.69,280.73,820.48,364.36,715.42,387.88,681.45,318.78,785.81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9986,0.9979,0.9957,0.9934,0.9886,0.9921,0.9868,0.9863,0.9827,1.0,1.0,0.9987,0.9991,0.9941,0.9965,0.96,0.9674,0.9883,0.9925
227,7566,subject_001,squat,bodyweight_squat,legs,good,front,0.9944,739,103,1919,948,47.29,46.46,40.31,43.02,99.4,85.53,116.69,103.58,970.85,924.86,921.44,918.24,929.66,928.23,926.05,911.24,922.33,998.56,1006.43,1059.07,1057.21,1316.3,1308.3,1253.33,1250.91,1233.49,1225.55,1189.68,1189.57,1192.6,1192.25,1351.57,1342.98,1490.71,1454.27,1623.21,1614.36,1635.43,1633.81,1770.75,1749.25,526.45,502.39,488.61,477.05,554.66,569.47,581.99,457.54,599.95,496.23,551.74,338.25,696.77,224.43,828.84,408.97,626.05,462.19,576.09,463.47,573.86,455.32,583.96,424.6,618.7,276.12,820.68,364.62,715.42,389.11,681.71,319.44,785.74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9987,0.9977,0.9958,0.9926,0.9884,0.9911,0.9862,0.9845,0.9814,1.0,1.0,0.9988,0.9992,0.9942,0.9965,0.9617,0.9691,0.9885,0.9927
228,7599,subject_001,squat,bodyweight_squat,legs,good,front,0.9944,735,105,1919,948,47.15,46.46,40.1,42.56,97.68,84.79,114.65,103.37,969.89,921.08,916.36,912.75,928.63,928.08,926.67,908.53,922.36,997.73,1005.96,1062.09,1055.42,1321.31,1307.47,1255.77,1251.13,1236.94,1232.28,1193.42,1194.33,1195.63,1195.88,1356.87,1346.32,1489.08,1452.85,1622.77,1614.25,1635.06,1633.78,1770.59,1749.37,528.47,502.81,488.75,477.2,556.95,571.07,583.45,457.64,600.97,497.11,552.66,339.51,694.02,226.56,828.55,413.63,624.68,467.71,573.34,466.23,570.57,457.27,581.37,427.14,618.96,276.17,820.64,364.77,715.59,389.71,682.35,319.51,784.87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991,0.9987,0.9976,0.9959,0.9921,0.9881,0.9906,0.9856,0.9835,0.9801,1.0,1.0,0.9988,0.9992,0.9942,0.9965,0.9631,0.9707,0.9887,0.9928
229,7633,subject_001,squat,bodyweight_squat,legs,good,front,0.9944,736,105,1919,948,48.04,46.62,39.73,43.15,98.74,86.13,116.69,104.52,970.03,919.1,915.24,912.15,926.54,925.84,924.67,909.82,921.68,998.07,1006.28,1053.68,1054.34,1316.25,1300.81,1255.78,1248.26,1239.24,1227.2,1196.17,1192.09,1198.35,1194.29,1352.25,1342.13,1489.97,1451.93,1621.76,1614.35,1633.25,1633.74,1770.64,1750.31,529.53,503.05,488.78,477.29,558.0,571.94,584.13,457.65,601.52,498.05,553.9,343.51,691.93,226.62,828.24,413.12,624.05,469.28,574.06,467.7,572.4,457.75,582.7,427.64,619.08,276.95,819.41,364.78,715.57,390.15,682.99,319.41,784.24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991,0.9988,0.9975,0.996,0.9919,0.9879,0.9902,0.9852,0.9828,0.9792,0.9999,1.0,0.9989,0.9992,0.9941,0.9965,0.9644,0.9719,0.9887,0.9929
230,7666,subject_001,squat,bodyweight_squat,legs,good,front,0.9945,728,108,1919,948,48.39,47.28,39.8,43.49,98.99,86.71,116.61,105.19,958.89,911.43,907.54,904.5,917.97,917.69,916.44,902.53,914.76,987.74,998.75,1050.47,1050.43,1309.15,1292.33,1251.1,1244.81,1235.6,1224.02,1190.93,1189.14,1193.91,1191.15,1351.09,1340.44,1488.92,1452.14,1621.22,1614.34,1633.16,1633.07,1770.59,1750.71,529.27,502.4,488.21,476.97,557.37,571.45,583.59,457.4,600.81,497.97,553.92,343.88,691.69,228.42,828.15,411.94,627.08,468.49,577.28,467.74,574.63,457.48,585.04,428.64,619.07,277.45,818.56,364.56,715.08,389.84,683.04,318.88,783.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9989,0.9976,0.9961,0.9921,0.988,0.9904,0.9849,0.983,0.9786,0.9999,1.0,0.9989,0.9993,0.9943,0.9966,0.9665,0.9737,0.9892,0.9931
231,7699,subject_001,squat,bodyweight_squat,legs,good,front,0.9946,717,107,1919,950,48.79,47.24,40.96,43.69,100.92,88.97,117.89,107.39,942.86,900.46,897.69,895.51,905.32,904.82,903.84,893.53,903.63,973.4,983.98,1047.23,1040.66,1297.21,1282.47,1244.19,1236.02,1229.17,1218.72,1184.34,1183.56,1186.58,1184.24,1341.92,1332.64,1488.17,1453.08,1621.57,1615.89,1633.29,1634.28,1770.65,1750.94,528.83,502.3,488.19,476.97,556.86,570.85,582.91,457.31,600.38,497.92,553.84,343.78,691.81,228.12,830.32,408.42,628.46,464.34,576.99,464.9,574.55,454.51,584.78,428.98,619.63,277.62,817.91,364.57,714.97,389.79,683.03,318.75,783.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9989,0.9976,0.9963,0.992,0.988,0.9903,0.9848,0.9826,0.9781,0.9999,1.0,0.999,0.9993,0.9944,0.9967,0.9677,0.9749,0.9893,0.9932
232,7733,subject_001,squat,bodyweight_squat,legs,good,front,0.9948,699,106,1919,950,50.16,46.44,40.62,42.73,101.72,89.59,118.81,108.62,929.2,886.36,883.37,880.87,890.79,890.15,889.04,878.77,889.09,959.31,969.43,1034.33,1030.15,1287.47,1275.21,1238.86,1224.36,1227.52,1203.21,1183.37,1167.14,1184.29,1167.96,1337.13,1330.49,1487.8,1453.35,1622.71,1615.99,1633.49,1634.3,1771.28,1750.98,528.51,502.3,488.2,476.94,556.11,569.73,581.47,457.25,599.46,497.88,553.67,344.44,691.94,227.64,830.15,408.15,628.33,461.2,577.14,462.47,573.95,452.41,583.91,430.4,620.88,277.93,817.97,365.33,714.96,390.56,682.92,318.77,782.84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.999,0.9977,0.9965,0.9924,0.9886,0.9908,0.9853,0.9833,0.9787,0.9999,1.0,0.999,0.9993,0.9946,0.9968,0.9694,0.9763,0.9897,0.9933
233,7766,subject_001,squat,bodyweight_squat,legs,good,front,0.9951,674,102,1919,949,52.7,50.89,42.76,43.34,107.45,94.53,123.51,113.75,901.13,860.15,858.95,857.69,863.1,862.57,861.85,857.76,864.16,929.49,936.07,1015.89,1008.13,1262.44,1244.51,1226.45,1211.97,1215.81,1193.31,1169.38,1155.96,1169.5,1154.76,1305.5,1305.64,1487.52,1454.81,1623.25,1616.24,1633.76,1634.32,1772.15,1751.08,526.11,500.44,486.95,476.1,553.3,568.03,580.12,457.15,598.41,496.5,552.63,344.58,692.84,223.19,828.47,406.94,629.09,459.49,578.16,460.99,574.93,450.82,584.87,430.64,621.45,278.24,817.68,365.07,713.98,390.19,681.51,318.67,782.63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993,0.9991,0.9978,0.9967,0.9929,0.9893,0.9914,0.9861,0.9844,0.9798,0.9999,1.0,0.9991,0.9994,0.9947,0.9969,0.9706,0.9776,0.99,0.9936
234,7799,subject_001,squat,bodyweight_squat,legs,good,front,0.9951,620,97,1919,949,63.37,59.45,43.0,45.55,113.09,100.27,130.11,119.55,857.69,815.06,813.64,812.42,817.77,817.24,816.34,812.93,817.78,891.74,896.12,967.57,971.06,1205.49,1186.77,1209.3,1192.53,1201.47,1184.92,1156.88,1148.26,1155.98,1143.35,1272.13,1272.36,1487.73,1454.5,1624.48,1616.67,1634.48,1637.31,1772.54,1751.05,526.02,500.3,486.71,475.73,553.21,567.89,579.86,456.08,597.91,496.23,552.53,345.33,692.93,219.69,828.82,401.1,629.51,452.32,579.06,453.25,575.28,442.09,585.48,427.86,621.46,278.42,817.49,364.5,713.66,390.14,680.03,317.89,782.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993,0.9992,0.9979,0.9969,0.9929,0.9897,0.9914,0.9866,0.9843,0.9803,0.9999,1.0,0.9991,0.9994,0.9944,0.997,0.9691,0.9781,0.9892,0.9937
235,7833,subject_001,squat,bodyweight_squat,legs,good,front,0.995,568,89,1919,955,71.13,68.92,42.85,47.16,117.95,104.35,135.43,124.35,815.27,772.45,770.54,769.29,773.58,772.53,771.53,769.17,773.87,850.62,855.54,929.02,931.4,1164.84,1136.41,1196.31,1180.33,1196.43,1185.6,1152.91,1148.25,1150.29,1142.53,1245.92,1244.67,1487.54,1455.45,1624.47,1615.49,1634.25,1637.24,1772.12,1749.9,521.66,497.85,484.33,472.86,549.37,565.19,576.97,452.39,596.71,493.25,548.6,343.22,692.78,213.57,832.72,393.23,646.03,444.76,595.59,446.15,584.28,432.64,596.89,422.52,621.36,280.06,816.56,364.06,713.24,389.69,679.53,317.88,782.61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994,0.9992,0.9978,0.997,0.9928,0.9899,0.9911,0.9867,0.9838,0.9802,1.0,1.0,0.9991,0.9994,0.9943,0.9971,0.9677,0.9783,0.9887,0.9939
236,7866,subject_001,squat,bodyweight_squat,legs,good,front,0.9953,506,79,1919,963,80.25,77.76,45.14,49.11,123.8,110.17,139.95,129.58,760.69,720.95,718.87,717.27,723.73,723.82,724.2,718.55,729.59,795.78,802.55,893.29,892.11,1113.65,1087.76,1178.94,1168.43,1193.88,1185.17,1152.19,1148.09,1145.78,1140.75,1209.73,1212.47,1480.41,1454.26,1623.49,1613.74,1632.82,1635.07,1771.93,1748.88,519.2,496.81,483.48,471.91,545.86,562.12,573.98,451.49,594.97,491.24,545.82,342.67,690.04,206.19,837.05,367.56,661.54,417.46,613.2,431.45,600.04,418.69,613.09,417.88,620.84,281.85,811.34,362.88,713.25,388.56,679.55,318.0,782.42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994,0.9993,0.998,0.9972,0.9932,0.9905,0.9915,0.9874,0.9845,0.9813,1.0,1.0,0.9992,0.9994,0.9945,0.9973,0.9685,0.9792,0.989,0.9942
237,7899,subject_001,squat,bodyweight_squat,legs,good,front,0.9955,445,72,1919,963,90.49,89.77,45.62,48.91,131.45,119.17,144.08,135.39,711.44,669.96,667.68,666.1,672.78,672.3,671.98,668.84,679.22,745.46,748.96,849.59,846.55,1068.98,1040.24,1165.25,1157.33,1191.04,1185.45,1149.2,1148.43,1135.92,1139.52,1180.14,1180.18,1472.8,1450.02,1623.5,1611.64,1632.68,1634.45,1771.54,1747.18,519.3,496.85,483.44,471.72,545.51,561.39,573.14,450.94,593.66,491.06,545.87,343.07,687.61,200.46,836.65,345.83,683.22,395.2,638.91,414.13,618.36,401.91,630.49,416.9,620.77,290.7,797.9,361.7,713.59,386.56,680.87,318.41,782.07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9994,0.9981,0.9974,0.9937,0.9911,0.9921,0.9882,0.9856,0.9824,1.0,1.0,0.9992,0.9995,0.9948,0.9974,0.9696,0.9798,0.9894,0.9944
238,7933,subject_001,squat,bodyweight_squat,legs,good,front,0.9954,375,69,1919,963,103.66,100.59,47.84,47.91,136.63,128.62,145.79,139.7,653.95,612.78,610.66,608.95,617.05,617.37,617.74,615.78,629.22,690.01,693.29,814.06,798.7,1015.69,995.33,1160.7,1144.42,1204.18,1187.57,1155.73,1152.74,1138.0,1140.77,1159.38,1149.66,1463.37,1437.08,1627.45,1613.22,1639.57,1638.31,1771.53,1746.96,519.34,496.91,483.43,471.6,545.7,561.32,572.99,450.17,592.28,491.07,545.91,341.69,687.11,197.58,836.41,322.7,701.23,365.96,664.29,387.98,638.6,381.54,647.64,416.92,620.79,294.63,784.06,359.11,713.68,384.77,681.26,317.04,782.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9994,0.9981,0.9973,0.9938,0.9905,0.9922,0.9876,0.986,0.9818,1.0,1.0,0.9992,0.9995,0.9949,0.9975,0.9689,0.9792,0.9892,0.9944
239,7966,subject_001,squat,bodyweight_squat,legs,good,front,0.9948,314,68,1919,964,115.88,112.6,48.43,46.16,139.84,137.02,146.95,144.07,601.01,560.44,558.82,557.53,563.36,562.93,562.88,564.8,574.56,638.0,641.35,771.45,754.58,968.08,957.71,1156.33,1145.34,1205.58,1196.47,1166.3,1173.58,1141.99,1152.21,1134.5,1125.71,1455.26,1428.42,1628.16,1613.44,1641.51,1638.46,1771.68,1746.2,516.07,494.48,481.28,469.44,540.71,556.56,569.09,448.43,588.69,488.79,544.36,339.55,687.31,196.14,836.16,296.32,722.66,323.36,705.55,355.23,676.8,353.04,676.21,418.86,622.34,297.46,770.03,358.45,713.56,384.51,681.43,316.97,781.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9994,0.998,0.9965,0.9935,0.9886,0.992,0.9855,0.9859,0.9795,1.0,1.0,0.9992,0.9994,0.9944,0.9974,0.9629,0.9751,0.9878,0.9939
240,7999,subject_001,squat,bodyweight_squat,legs,good,front,0.9944,243,67,1919,959,125.7,127.39,46.63,43.3,143.02,143.03,147.94,146.13,543.99,501.72,499.9,498.41,506.06,506.21,506.44,508.94,519.89,581.77,585.5,729.66,712.66,934.1,927.65,1148.1,1143.06,1205.82,1199.04,1174.27,1181.13,1147.65,1158.21,1115.16,1107.17,1438.34,1414.11,1628.41,1614.79,1643.34,1639.01,1771.85,1746.12,514.59,493.05,479.91,467.9,538.76,554.83,567.98,446.94,587.42,487.13,543.57,337.58,690.23,195.95,832.61,272.08,758.03,287.89,760.87,325.57,726.16,326.7,718.2,418.91,622.21,300.33,759.43,357.82,713.52,383.58,682.62,317.42,781.24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9994,0.998,0.9959,0.9935,0.9874,0.992,0.9842,0.9864,0.9784,1.0,1.0,0.9992,0.9994,0.9942,0.9973,0.9581,0.9705,0.9872,0.9935
241,8033,subject_001,squat,bodyweight_squat,legs,good,front,0.9938,172,68,1919,952,135.71,139.52,44.0,41.39,144.75,148.35,147.9,147.61,485.09,442.53,440.9,439.65,448.16,448.94,449.54,451.81,466.63,524.26,529.55,684.09,673.08,901.13,891.59,1135.15,1131.24,1203.94,1197.93,1180.04,1180.14,1155.06,1159.08,1093.85,1088.26,1417.32,1390.49,1628.25,1616.62,1644.32,1640.66,1772.15,1745.97,513.33,492.01,479.19,467.31,537.17,553.29,566.95,446.66,586.13,485.76,542.76,331.21,691.08,195.81,826.4,246.96,789.67,254.89,797.88,291.14,768.24,296.9,754.71,418.6,620.72,300.47,747.6,357.72,712.27,383.63,682.59,316.18,780.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996,0.9993,0.9979,0.995,0.9934,0.9858,0.9919,0.9827,0.9866,0.9772,1.0,1.0,0.9992,0.9993,0.9941,0.9971,0.9536,0.9645,0.987,0.9931
242,8066,subject_001,squat,bodyweight_squat,legs,good,front,0.9933,110,67,1919,966,142.79,149.58,43.63,39.12,148.99,153.02,149.78,150.39,433.8,390.46,388.92,387.99,396.72,398.05,398.78,401.92,417.46,473.5,477.78,642.46,634.13,853.36,860.18,1104.94,1103.91,1186.39,1181.29,1178.56,1178.95,1153.84,1154.72,1075.15,1070.89,1400.26,1384.85,1626.79,1615.93,1644.09,1640.22,1772.21,1745.22,512.68,491.45,478.71,466.87,536.52,552.74,566.65,446.42,585.11,484.96,541.75,329.06,691.25,196.63,820.74,219.0,818.12,215.72,838.21,252.62,812.64,261.18,796.75,417.15,619.58,307.04,735.65,356.42,708.54,380.7,680.89,316.2,779.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9991,0.9978,0.994,0.9932,0.9839,0.9918,0.981,0.9869,0.9759,1.0,1.0,0.9991,0.9993,0.9942,0.9968,0.9493,0.9564,0.9872,0.9926
243,8099,subject_001,squat,bodyweight_squat,legs,good,front,0.993,55,30,1919,1020,151.61,159.56,41.21,36.52,153.73,158.5,150.92,153.09,387.59,344.56,342.98,342.19,349.89,350.94,351.76,356.64,371.31,428.67,431.63,607.38,594.93,832.33,834.64,1086.14,1076.12,1167.28,1157.46,1169.85,1158.22,1145.85,1134.66,1049.64,1047.22,1379.65,1366.39,1626.48,1615.95,1644.27,1640.29,1773.13,1745.25,512.88,491.57,478.79,466.9,536.91,553.0,566.85,446.15,584.82,484.76,541.57,322.75,692.78,197.3,816.9,193.93,846.26,172.27,879.43,216.75,849.37,229.08,833.37,417.22,619.96,316.2,722.21,356.39,705.9,380.83,678.54,315.93,777.63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9989,0.9977,0.9936,0.9932,0.9834,0.9919,0.9808,0.9874,0.9762,1.0,1.0,0.999,0.9992,0.9943,0.9966,0.9473,0.9506,0.9876,0.9924
244,8133,subject_001,squat,bodyweight_squat,legs,good,front,0.9931,7,2,1919,1028,158.12,165.15,38.58,33.98,156.88,161.43,152.04,154.76,354.18,306.54,304.32,302.42,311.91,312.57,313.61,316.07,331.01,393.68,397.78,577.23,563.14,821.16,813.73,1066.66,1046.46,1141.77,1115.39,1147.17,1117.54,1127.01,1100.39,1039.2,1036.23,1364.99,1360.23,1617.97,1613.1,1634.76,1639.44,1773.06,1744.56,512.03,490.42,477.75,465.22,536.45,552.55,566.73,444.46,584.54,483.97,541.0,318.32,694.49,196.78,811.41,176.99,853.11,149.37,882.39,193.21,860.32,209.12,844.82,417.28,619.85,324.64,714.43,356.79,704.3,380.92,678.52,315.41,775.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9987,0.9978,0.9934,0.9936,0.9836,0.9925,0.9812,0.9883,0.977,1.0,1.0,0.9989,0.9991,0.9945,0.9963,0.949,0.95,0.9882,0.9921
245,8166,subject_001,squat,bodyweight_squat,legs,good,front,0.993,0,0,1919,1036,163.34,168.84,36.72,32.75,162.32,168.52,153.85,157.81,320.7,273.62,271.64,269.72,277.52,277.76,278.79,283.56,296.36,362.18,364.78,545.43,534.95,802.08,788.91,1043.86,1011.89,1114.89,1082.46,1118.13,1085.31,1102.65,1067.56,1027.01,1023.46,1346.11,1341.14,1617.12,1610.8,1634.81,1638.23,1772.96,1744.56,512.21,490.35,477.58,464.57,536.71,552.73,566.87,442.81,584.44,483.84,541.09,312.36,696.28,195.9,808.76,163.03,859.12,126.99,885.91,170.58,866.54,190.03,851.31,417.45,620.11,338.83,695.4,356.99,704.11,379.75,678.68,314.63,772.55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,0.9984,0.9978,0.9929,0.9938,0.983,0.9927,0.9809,0.9889,0.9772,1.0,1.0,0.9987,0.9988,0.9947,0.9962,0.948,0.9468,0.9886,0.992
246,8199,subject_001,squat,bodyweight_squat,legs,good,front,0.993,0,0,1919,1046,166.63,171.02,36.89,31.96,168.58,173.74,156.83,160.87,300.1,251.49,248.95,247.09,255.89,256.48,257.01,258.92,272.33,341.99,346.51,518.04,508.63,766.17,760.06,998.76,979.85,1077.99,1052.98,1079.05,1056.71,1061.05,1034.81,1012.17,1007.71,1342.57,1333.13,1617.35,1611.0,1635.95,1640.07,1773.06,1745.36,514.01,490.41,477.6,464.64,537.0,553.33,567.79,442.88,584.52,484.38,542.97,309.95,696.63,196.52,805.41,150.48,861.92,115.05,891.44,150.09,874.3,168.74,858.03,417.91,621.47,354.62,682.15,357.38,703.04,379.75,677.95,314.63,771.14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994,0.9977,0.9978,0.9918,0.9938,0.9818,0.9929,0.9801,0.9895,0.977,1.0,1.0,0.9987,0.9988,0.995,0.9963,0.9491,0.9474,0.9891,0.9922
247,8233,subject_001,squat,bodyweight_squat,legs,good,front,0.993,0,0,1919,1035,170.18,171.71,35.62,31.49,172.33,175.7,158.48,162.0,277.11,229.67,228.15,226.54,233.67,234.78,236.96,237.62,253.47,317.67,323.84,494.53,488.43,751.75,733.63,977.93,957.03,1055.84,1033.61,1056.84,1036.02,1037.32,1011.84,998.27,995.29,1338.62,1328.43,1617.55,1608.7,1637.1,1639.48,1773.15,1745.16,514.67,490.45,477.65,464.72,537.26,553.74,568.73,442.96,584.62,484.53,543.2,307.25,696.62,196.69,800.72,142.65,859.38,109.94,881.02,135.76,864.6,153.19,851.58,417.61,620.99,362.73,676.83,355.46,702.4,376.11,677.56,314.48,770.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994,0.9972,0.9977,0.991,0.9939,0.9809,0.9931,0.9795,0.99,0.9769,1.0,1.0,0.9986,0.9987,0.9953,0.9964,0.9501,0.9484,0.9895,0.9923
248,8266,subject_001,squat,bodyweight_squat,legs,good,front,0.9931,0,0,1919,1039,172.07,172.04,35.68,31.04,173.7,177.9,159.21,163.28,259.4,211.21,209.55,208.57,216.0,218.34,220.36,221.17,236.58,299.33,307.27,489.1,475.38,734.04,724.69,960.87,949.69,1038.14,1023.85,1039.71,1025.58,1018.78,1002.46,1000.55,995.25,1334.96,1322.29,1617.15,1609.18,1637.13,1641.99,1773.89,1745.11,515.34,490.51,477.7,464.77,538.23,555.08,570.42,442.95,584.76,484.59,543.23,307.38,696.61,200.85,801.33,137.61,860.87,103.46,883.85,128.68,869.36,145.58,855.65,417.68,621.17,367.01,669.83,355.57,701.8,375.33,675.85,314.03,770.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993,0.9968,0.9977,0.9903,0.994,0.98,0.9934,0.979,0.9905,0.9769,1.0,1.0,0.9986,0.9987,0.9955,0.9965,0.952,0.9496,0.99,0.9924
249,8299,subject_001,squat,bodyweight_squat,legs,good,front,0.993,0,0,1919,1036,174.64,171.68,35.13,31.15,176.15,177.98,160.48,163.12,250.73,204.16,201.98,201.19,208.37,210.0,211.44,214.64,227.15,292.3,300.68,484.52,471.62,724.81,721.24,943.82,943.62,1020.75,1020.15,1021.74,1021.43,999.43,998.82,995.2,986.49,1332.84,1317.89,1619.39,1608.32,1641.68,1640.13,1774.39,1744.9,515.96,491.02,477.89,465.44,539.2,556.24,571.55,443.61,584.93,484.65,543.34,306.2,696.61,204.47,800.81,135.07,857.66,103.71,881.82,125.05,866.26,140.71,850.05,416.49,619.75,373.03,668.63,355.56,701.05,373.02,675.89,313.59,768.86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9964,0.9977,0.9895,0.994,0.9786,0.9934,0.978,0.9909,0.9765,1.0,1.0,0.9985,0.9987,0.9958,0.9965,0.9529,0.9494,0.9903,0.9923
